year,permanent_temporal_population,foreign_group,sector,sex,working_canton,nation,continent,europa_third_country,n_people
2021,permanent,resident_B,industry_craft_sector,male,Rare,Spain,Europe,EU,8
2021,permanent,resident_B,industry_craft_sector,male,Rare,Hungary,Europe,EU,2
2021,permanent,resident_B,industry_craft_sector,male,Rare,Slovak_Republic,Europe,EU,1
2021,permanent,resident_B,industry_craft_sector,male,Rare,Rare,Europe,EU,2
2021,permanent,resident_B,industry_craft_sector,male,Rare,Rare,Africa,third_countries,1
2021,permanent,resident_B,industry_craft_sector,male,Rare,Rare,Africa,third_countries,1
2021,permanent,resident_B,industry_craft_sector,male,Rare,Rare,America,third_countries,3
2021,permanent,resident_B,industry_craft_sector,male,Rare,Rare,Asia,third_countries,2
2021,permanent,resident_B,industry_craft_sector,male,Rare,Rare,Rare,third_countries,1
2021,permanent,resident_B,industry_craft_sector,male,Rare,Rare,Europe,EU,1
2021,permanent,resident_B,industry_craft_sector,male,Rare,Bulgaria,Europe,EU,3
2021,permanent,resident_B,industry_craft_sector,male,Rare,Germany,Europe,EU,23
2021,permanent,resident_B,industry_craft_sector,male,Rare,Italy,Europe,EU,10
2021,permanent,resident_B,industry_craft_sector,male,Rare,Austria,Europe,EU,31
2021,permanent,resident_B,industry_craft_sector,male,Rare,Poland,Europe,EU,3
2021,permanent,resident_B,industry_craft_sector,male,Rare,Portugal,Europe,EU,5
2021,permanent,resident_B,industry_craft_sector,male,Rare,Romania,Europe,EU,8
2021,permanent,resident_B,industry_craft_sector,male,Rare,Spain,Europe,EU,5
2021,permanent,resident_B,industry_craft_sector,male,Rare,Hungary,Europe,EU,1
2021,permanent,resident_B,industry_craft_sector,male,Rare,Slovak_Republic,Europe,EU,8
2021,permanent,resident_B,industry_craft_sector,male,Rare,Rare,Africa,third_countries,1
2021,permanent,resident_B,industry_craft_sector,male,Rare,Rare,Asia,third_countries,2
2021,permanent,resident_B,industry_craft_sector,male,Rare,Rare,Asia,third_countries,1
2021,permanent,resident_B,industry_craft_sector,male,Zug,Rare,Europe,EU,4
2021,permanent,resident_B,industry_craft_sector,male,Zug,Bulgaria,Europe,EU,26
2021,permanent,resident_B,industry_craft_sector,male,Zug,Rare,Europe,EU,1
2021,permanent,resident_B,industry_craft_sector,male,Zug,Germany,Europe,EU,79
2021,permanent,resident_B,industry_craft_sector,male,Zug,Rare,Europe,EU,1
2021,permanent,resident_B,industry_craft_sector,male,Zug,France,Europe,EU,12
2021,permanent,resident_B,industry_craft_sector,male,Zug,Rare,Europe,EU,4
2021,permanent,resident_B,industry_craft_sector,male,Zug,Rare,Europe,third_countries,9
2021,permanent,resident_B,industry_craft_sector,male,Zug,Rare,Europe,EU,4
2021,permanent,resident_B,industry_craft_sector,male,Zug,Rare,Europe,Rare,1
2021,permanent,resident_B,industry_craft_sector,male,Zug,Italy,Europe,EU,65
2021,permanent,resident_B,industry_craft_sector,male,Zug,Netherlands,Europe,EU,7
2021,permanent,resident_B,industry_craft_sector,male,Zug,Austria,Europe,EU,7
2021,permanent,resident_B,industry_craft_sector,male,Zug,Poland,Europe,EU,19
2021,permanent,resident_B,industry_craft_sector,male,Zug,Portugal,Europe,EU,16
2021,permanent,resident_B,industry_craft_sector,male,Zug,Romania,Europe,EU,20
2021,permanent,resident_B,industry_craft_sector,male,Zug,Rare,Europe,EU,2
2021,permanent,resident_B,industry_craft_sector,male,Zug,Spain,Europe,EU,15
2021,permanent,resident_B,industry_craft_sector,male,Zug,Rare,Europe,third_countries,1
2021,permanent,resident_B,industry_craft_sector,male,Zug,Hungary,Europe,EU,14
2021,permanent,resident_B,industry_craft_sector,male,Zug,Slovak_Republic,Europe,EU,20
2021,permanent,resident_B,industry_craft_sector,male,Zug,Czech_Republic,Europe,EU,8
2021,permanent,resident_B,industry_craft_sector,male,Zug,Rare,Europe,third_countries,1
2021,permanent,resident_B,industry_craft_sector,male,Zug,Rare,Europe,EU,1
2021,permanent,resident_B,industry_craft_sector,male,Zug,Rare,Europe,third_countries,1
2021,permanent,resident_B,industry_craft_sector,male,Zug,Rare,Europe,EU,1
2021,permanent,resident_B,industry_craft_sector,male,Zug,Rare,Europe,EU,4
2021,permanent,resident_B,industry_craft_sector,male,Zug,Rare,Europe,third_countries,5
2021,permanent,resident_B,industry_craft_sector,male,Zug,Rare,Africa,third_countries,1
2021,permanent,resident_B,industry_craft_sector,male,Zug,Rare,Africa,third_countries,1
2021,permanent,resident_B,industry_craft_sector,male,Zug,Rare,Africa,third_countries,2
2021,permanent,resident_B,industry_craft_sector,male,Zug,Rare,Africa,third_countries,1
2021,permanent,resident_B,industry_craft_sector,male,Zug,Rare,Africa,third_countries,1
2021,permanent,resident_B,industry_craft_sector,male,Zug,Rare,America,third_countries,1
2021,permanent,resident_B,industry_craft_sector,male,Zug,Rare,America,third_countries,1
2021,permanent,resident_B,industry_craft_sector,male,Zug,Rare,America,third_countries,2
2021,permanent,resident_B,industry_craft_sector,male,Zug,Rare,America,third_countries,2
2021,permanent,resident_B,industry_craft_sector,male,Zug,Rare,America,third_countries,1
2021,permanent,resident_B,industry_craft_sector,male,Zug,USA,America,third_countries,14
2021,permanent,resident_B,industry_craft_sector,male,Zug,Rare,Asia,third_countries,9
2021,permanent,resident_B,industry_craft_sector,male,Zug,Rare,Asia,third_countries,2
2021,permanent,resident_B,industry_craft_sector,male,Zug,Rare,Asia,third_countries,4
